17/03/2023 11:01:08 AM - INFO - =================================
17/03/2023 11:01:08 AM - INFO - Início do Programa
17/03/2023 11:01:08 AM - INFO - *** Instância de Title - linha: 0, coluna: 1***
17/03/2023 11:02:13 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:02:13 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:02:13 AM - INFO - Limites:
17/03/2023 11:02:13 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:02:13 AM - INFO - Limite Linha 1: 500
17/03/2023 11:02:13 AM - INFO - Texto Final: 
17/03/2023 11:02:13 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:02:13 AM - INFO - Spacing Definido: 0
17/03/2023 11:02:13 AM - INFO - Configurações do Campo platform
17/03/2023 11:02:13 AM - INFO - Coordenadas(x, y): (803, 1010)
17/03/2023 11:02:13 AM - INFO - Texto: 
17/03/2023 11:02:13 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:02:13 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:02:13 AM - INFO - Limites:
17/03/2023 11:02:13 AM - INFO - Limite pra Fonte 1: 22
17/03/2023 11:02:13 AM - INFO - Limite Linha 1: 500
17/03/2023 11:02:13 AM - INFO - Texto Final: 
17/03/2023 11:02:13 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:02:13 AM - INFO - Spacing Definido: 0
17/03/2023 11:02:13 AM - INFO - Configurações do Campo premiere
17/03/2023 11:02:13 AM - INFO - Coordenadas(x, y): (1760, 1006)
17/03/2023 11:02:13 AM - INFO - Texto: 
17/03/2023 11:02:13 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:02:13 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:02:13 AM - INFO - Limites:
17/03/2023 11:02:13 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:02:13 AM - INFO - Limite Linha 1: 500
17/03/2023 11:02:13 AM - INFO - Texto Final: 
17/03/2023 11:02:13 AM - INFO - Tamanho de Fonte do Preview: 18
17/03/2023 11:02:13 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - *** Início de execução de preview
17/03/2023 11:03:30 AM - INFO - Configurações do Campo doubleTitle
17/03/2023 11:03:30 AM - INFO - Coordenadas Título Original (x, y): (42, 65)
17/03/2023 11:03:30 AM - INFO - Coordenadas Título em Inglês (x, y): (42, 134)
17/03/2023 11:03:30 AM - INFO - Texto do Título Original: AAAAAAAA
17/03/2023 11:03:30 AM - INFO - Texto do Título em Inglês: AAAAAAAAA
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto de Título Original: 8
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto de Título em Inglês: 9
17/03/2023 11:03:30 AM - INFO - Configurações do Campo genders
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 279)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Limite pra Fonte 1: 30
17/03/2023 11:03:30 AM - INFO - Limite Linha 1: 34
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo studioName
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 419)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:03:30 AM - INFO - Limite Linha 1: 500
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo studioAnimes
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 456)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Linha 1: 38
17/03/2023 11:03:30 AM - INFO - Linha 2: 68
17/03/2023 11:03:30 AM - INFO - Linha 3: 108
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo directorName
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 616)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:03:30 AM - INFO - Limite Linha 1: 500
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo directorAnimes
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 652)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Linha 1: 38
17/03/2023 11:03:30 AM - INFO - Linha 2: 68
17/03/2023 11:03:30 AM - INFO - Linha 3: 108
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo composerName
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 810)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:03:30 AM - INFO - Limite Linha 1: 500
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo composerAnimes
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 846)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Linha 1: 38
17/03/2023 11:03:30 AM - INFO - Linha 2: 68
17/03/2023 11:03:30 AM - INFO - Linha 3: 108
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo originalSource
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (42, 1003)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:03:30 AM - INFO - Limite Linha 1: 500
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo platform
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (803, 1010)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Limite pra Fonte 1: 22
17/03/2023 11:03:30 AM - INFO - Limite Linha 1: 500
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:03:30 AM - INFO - Configurações do Campo premiere
17/03/2023 11:03:30 AM - INFO - Coordenadas(x, y): (1760, 1006)
17/03/2023 11:03:30 AM - INFO - Texto: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:03:30 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:03:30 AM - INFO - Limites:
17/03/2023 11:03:30 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:03:30 AM - INFO - Limite Linha 1: 500
17/03/2023 11:03:30 AM - INFO - Texto Final: 
17/03/2023 11:03:30 AM - INFO - Tamanho de Fonte do Preview: 18
17/03/2023 11:03:30 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - *** Início de execução de preview
17/03/2023 11:04:20 AM - INFO - Configurações do Campo doubleTitle
17/03/2023 11:04:20 AM - INFO - Coordenadas Título Original (x, y): (42, 500)
17/03/2023 11:04:20 AM - INFO - Coordenadas Título em Inglês (x, y): (42, 134)
17/03/2023 11:04:20 AM - INFO - Texto do Título Original: AAAAAAAA
17/03/2023 11:04:20 AM - INFO - Texto do Título em Inglês: AAAAAAAAA
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto de Título Original: 8
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto de Título em Inglês: 9
17/03/2023 11:04:20 AM - INFO - Configurações do Campo genders
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 279)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Limite pra Fonte 1: 30
17/03/2023 11:04:20 AM - INFO - Limite Linha 1: 34
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo studioName
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 419)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:04:20 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo studioAnimes
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 456)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Linha 1: 38
17/03/2023 11:04:20 AM - INFO - Linha 2: 68
17/03/2023 11:04:20 AM - INFO - Linha 3: 108
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo directorName
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 616)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:04:20 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo directorAnimes
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 652)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Linha 1: 38
17/03/2023 11:04:20 AM - INFO - Linha 2: 68
17/03/2023 11:04:20 AM - INFO - Linha 3: 108
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo composerName
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 810)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:04:20 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo composerAnimes
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 846)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Linha 1: 38
17/03/2023 11:04:20 AM - INFO - Linha 2: 68
17/03/2023 11:04:20 AM - INFO - Linha 3: 108
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo originalSource
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (42, 1003)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:04:20 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo platform
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (803, 1010)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Limite pra Fonte 1: 22
17/03/2023 11:04:20 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:20 AM - INFO - Configurações do Campo premiere
17/03/2023 11:04:20 AM - INFO - Coordenadas(x, y): (1760, 1006)
17/03/2023 11:04:20 AM - INFO - Texto: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:20 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:20 AM - INFO - Limites:
17/03/2023 11:04:20 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:04:20 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:20 AM - INFO - Texto Final: 
17/03/2023 11:04:20 AM - INFO - Tamanho de Fonte do Preview: 18
17/03/2023 11:04:20 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - *** Início de execução de preview
17/03/2023 11:04:38 AM - INFO - Configurações do Campo doubleTitle
17/03/2023 11:04:38 AM - INFO - Coordenadas Título Original (x, y): (42, 65)
17/03/2023 11:04:38 AM - INFO - Coordenadas Título em Inglês (x, y): (42, 134)
17/03/2023 11:04:38 AM - INFO - Texto do Título Original: AAAAAAAA
17/03/2023 11:04:38 AM - INFO - Texto do Título em Inglês: AAAAAAAAA
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto de Título Original: 8
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto de Título em Inglês: 9
17/03/2023 11:04:38 AM - INFO - Configurações do Campo genders
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 279)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Limite pra Fonte 1: 30
17/03/2023 11:04:38 AM - INFO - Limite Linha 1: 34
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo studioName
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 419)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:04:38 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo studioAnimes
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 456)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Linha 1: 38
17/03/2023 11:04:38 AM - INFO - Linha 2: 68
17/03/2023 11:04:38 AM - INFO - Linha 3: 108
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo directorName
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 616)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:04:38 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo directorAnimes
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 652)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Linha 1: 38
17/03/2023 11:04:38 AM - INFO - Linha 2: 68
17/03/2023 11:04:38 AM - INFO - Linha 3: 108
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo composerName
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 810)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:04:38 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo composerAnimes
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 846)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Linha 1: 38
17/03/2023 11:04:38 AM - INFO - Linha 2: 68
17/03/2023 11:04:38 AM - INFO - Linha 3: 108
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 9
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo originalSource
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (42, 1003)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:04:38 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo platform
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (803, 1010)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Limite pra Fonte 1: 22
17/03/2023 11:04:38 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:04:38 AM - INFO - Configurações do Campo premiere
17/03/2023 11:04:38 AM - INFO - Coordenadas(x, y): (1760, 1006)
17/03/2023 11:04:38 AM - INFO - Texto: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:04:38 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:04:38 AM - INFO - Limites:
17/03/2023 11:04:38 AM - INFO - Limite pra Fonte 1: 40
17/03/2023 11:04:38 AM - INFO - Limite Linha 1: 500
17/03/2023 11:04:38 AM - INFO - Texto Final: 
17/03/2023 11:04:38 AM - INFO - Tamanho de Fonte do Preview: 18
17/03/2023 11:04:38 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - *** Início de execução de preview
17/03/2023 11:07:22 AM - INFO - Configurações do Campo doubleTitle
17/03/2023 11:07:22 AM - INFO - Coordenadas Título Original (x, y): (42, 65)
17/03/2023 11:07:22 AM - INFO - Coordenadas Título em Inglês (x, y): (42, 134)
17/03/2023 11:07:22 AM - INFO - Texto do Título Original: Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei Shite Shison-tachi no Gakkou e Kayou II
17/03/2023 11:07:22 AM - INFO - Texto do Título em Inglês: The Misfit of Demon King Academy II
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto de Título Original: 108
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto de Título em Inglês: 35
17/03/2023 11:07:22 AM - INFO - Configurações do Campo genders
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 279)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Limite pra Fonte 1: 30
17/03/2023 11:07:22 AM - INFO - Limite Linha 1: 34
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo studioName
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 419)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
17/03/2023 11:07:22 AM - INFO - Limite pra Fonte 1: 34
17/03/2023 11:07:22 AM - INFO - Limite Linha 1: 500
17/03/2023 11:07:22 AM - INFO - Texto Final: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Fonte do Preview: 11
17/03/2023 11:07:22 AM - INFO - Spacing Definido: 0
17/03/2023 11:07:22 AM - INFO - Configurações do Campo studioAnimes
17/03/2023 11:07:22 AM - INFO - Coordenadas(x, y): (42, 456)
17/03/2023 11:07:22 AM - INFO - Texto: 
17/03/2023 11:07:22 AM - INFO - Tamanho de Texto: 0
17/03/2023 11:07:22 AM - INFO - Parâmetros de Caracteres
17/03/2023 11:07:22 AM - INFO - Limites:
